LEMMA	PROB
alert	9.484730912865461e-05
alibi	6.293606493583624e-05
alive	0.0004423253014504547
all	0.00037229784891621435
alley	1.0637081397606125e-05
allow	0.0006931831377439991
allowance	9.750657947805614e-06
ally	1.4182775196808167e-05
alone	0.00016044264441389237
alpha	9.750657947805614e-06
already	1.0637081397606125e-05
alright	1.0637081397606125e-05
alter	1.7728468996010207e-05
amaze	3.900263179122246e-05
amazing	1.5069198646608676e-05
ambition	2.304700969481327e-05
ambitious	1.2409928297207145e-05
amble	3.6343361441820925e-05
ambulance	9.750657947805614e-06
ambush	1.7728468996010207e-05
amend	9.750657947805614e-06
american	2.481985659441429e-05
amount	2.393343314461378e-05
amuse	5.4958253887631646e-05
amusement	1.6842045546209696e-05
analysis	1.3296351747007656e-05
analyze	1.1523504847406634e-05
ancestor	1.595562209640919e-05
anchor	1.2409928297207145e-05
ancient	1.0637081397606125e-05
angel	3.279766764261888e-05
anger	0.00021096878105252148
angle	6.382248838563676e-05
angrier	1.7728468996010207e-05
angry	0.00030138397293217353
animal	3.102482074301787e-05
ankle	0.0001622154913134934
announce	0.00025972207079154953
announcement	1.950131589561123e-05
annoy	6.91410290844398e-05
annoyance	1.8614892445810718e-05
annoyed	2.393343314461378e-05
annoying	1.3296351747007656e-05
anorak	1.2409928297207145e-05
another	7.889168703224543e-05
answer	0.0018207137658902484
answering	1.5069198646608676e-05
anticipate	7.977811048204594e-05
anxiety	7.268672288364185e-05
anxious	6.204964148603573e-05
any	0.0001276449767712735
anybody	2.304700969481327e-05
anyone	0.0001382820581688796
anything	0.0005992222520651451
apartment	0.0005628788906233241
apologise	2.57062800442148e-05
apologize	8.864234498005105e-05
apology	3.988905524102297e-05
appal	1.7728468996010207e-05
appeal	5.2298983538230114e-05
appear	0.0007180029943384134
appearance	0.00014625986921708422
appease	9.750657947805614e-06
appetite	3.6343361441820925e-05
apple	2.8365550393616334e-05
application	1.595562209640919e-05
apply	6.91410290844398e-05
appoint	1.2409928297207145e-05
appointment	6.204964148603573e-05
appraise	3.5456937992020414e-05
appreciate	0.00012144001262266992
appreciation	1.3296351747007656e-05
apprentice	2.304700969481327e-05
apprenticeship	1.0637081397606125e-05
approach	0.000682546056346393
approval	4.166190214062399e-05
approve	7.357314633344236e-05
apron	4.963971318882858e-05
apt	9.750657947805614e-06
arch	6.82546056346393e-05
archipelago	1.3296351747007656e-05
architect	9.750657947805614e-06
area	7.889168703224543e-05
argue	0.00019235388860671076
argument	5.584467733743216e-05
arm	0.004239763360395841
armchair	3.191124419281838e-05
armpit	3.0138397293217352e-05
army	3.102482074301787e-05
around	2.216058624501276e-05
arrange	0.0001382820581688796
arrangement	2.304700969481327e-05
arrest	0.00038825347101262357
arrival	9.307446222905359e-05
arrive	0.0007561192026798353
arrogant	2.127416279521225e-05
arrow	1.3296351747007656e-05
arse	2.127416279521225e-05
art	3.6343361441820925e-05
artery	1.4182775196808167e-05
article	2.9251973843416845e-05
articulate	9.750657947805614e-06
artist	4.25483255904245e-05
as	5.14125600884296e-05
ascend	1.6842045546209696e-05
ash	1.3296351747007656e-05
ashamed	2.8365550393616334e-05
ask	0.015688808638019233
asleep	0.00019412673550631178
ass	0.0001356227878194781
assailant	1.6842045546209696e-05
assault	6.91410290844398e-05
assemble	1.2409928297207145e-05
assent	9.750657947805614e-06
assert	1.0637081397606125e-05
assertion	1.4182775196808167e-05
assess	5.850394768683369e-05
assessment	3.5456937992020414e-05
asset	2.6592703494015312e-05
asshole	1.5069198646608676e-05
assign	5.850394768683369e-05
assignment	4.25483255904245e-05
assist	5.584467733743216e-05
assistance	2.216058624501276e-05
assistant	0.00015955622096409187
associate	6.293606493583624e-05
association	1.1523504847406634e-05
assume	0.00036520646131781026
assumption	1.5069198646608676e-05
assurance	9.750657947805614e-06
assure	0.0003572286502696057
astonish	1.5069198646608676e-05
astonishment	1.1523504847406634e-05
attach	3.900263179122246e-05
attack	0.0002712455756389562
attacker	3.5456937992020414e-05
attempt	0.0002313565203979332
attend	0.00012055358917286941
attendance	1.2409928297207145e-05
attention	0.0007596648964790374
attentive	9.750657947805614e-06
attic	1.1523504847406634e-05
attire	1.3296351747007656e-05
attitude	7.62324166828439e-05
attorney	8.421022773104849e-05
attract	5.3185406988030625e-05
attraction	1.3296351747007656e-05
attractive	5.850394768683369e-05
attribute	1.2409928297207145e-05
audience	4.786686628922756e-05
aunt	0.0002038773934541174
aura	2.7479126943815823e-05
author	2.8365550393616334e-05
authority	3.368409109241939e-05
authorize	1.2409928297207145e-05
autopsy	2.9251973843416845e-05
available	2.9251973843416845e-05
avenge	9.750657947805614e-06
avenue	9.750657947805614e-06
average	1.0637081397606125e-05
avert	2.393343314461378e-05
avoid	0.00020653666380351894
await	4.077547869082348e-05
awake	0.00019855885275531433
awaken	5.4071830437831136e-05
award	2.481985659441429e-05
aware	0.00026769988183975415
away	1.0637081397606125e-05
awful	1.0637081397606125e-05
awkward	1.595562209640919e-05
babble	1.4182775196808167e-05
baby	0.0002216058624501276
babysit	1.8614892445810718e-05
back	0.0022364463638466876
background	5.3185406988030625e-05
backhand	1.3296351747007656e-05
backpack	9.839300292785665e-05
backseat	1.4182775196808167e-05
backside	1.6842045546209696e-05
backtrack	1.5069198646608676e-05
backup	1.7728468996010207e-05
backyard	4.166190214062399e-05
bad	0.00014980556301628627
badge	0.00014271417541788218
badger	1.1523504847406634e-05
baffle	1.595562209640919e-05
bag	0.000889082720149912
bail	2.9251973843416845e-05
bait	3.191124419281838e-05
balance	0.00012941782367087453
bald	1.8614892445810718e-05
balk	2.304700969481327e-05
ball	7.977811048204594e-05
band	3.279766764261888e-05
bandage	1.7728468996010207e-05
bang	0.0001533512568154883
banish	1.1523504847406634e-05
bank	4.25483255904245e-05
bar	0.00011878074227326839
bare	2.9251973843416845e-05
barefoot	1.5069198646608676e-05
bargain	1.4182775196808167e-05
barge	1.1523504847406634e-05
bark	0.00021451447485172352
barn	1.6842045546209696e-05
barrel	4.25483255904245e-05
base	1.8614892445810718e-05
basement	4.25483255904245e-05
bash	2.6592703494015312e-05
basket	3.0138397293217352e-05
bastard	4.5207595939826034e-05
bat	3.6343361441820925e-05
bath	7.445956978324287e-05
bathrobe	2.8365550393616334e-05
bathroom	5.3185406988030625e-05
bathtub	1.4182775196808167e-05
baton	1.2409928297207145e-05
battery	1.950131589561123e-05
battle	3.6343361441820925e-05
bawl	1.0637081397606125e-05
be	0.008590329652016747
beach	1.6842045546209696e-05
bead	9.750657947805614e-06
beam	0.00011257577812466483
bean	9.750657947805614e-06
bear	0.0003660928847676108
beard	0.0001028251201768592
bearing	3.900263179122246e-05
beast	1.0637081397606125e-05
beat	0.0003031568198317746
beating	2.6592703494015312e-05
beautiful	0.00013207709402027605
beauty	5.3185406988030625e-05
beckon	9.041519187965207e-05
become	0.000682546056346393
bed	0.0007082523363906078
bedroom	0.0003935720117114266
bedside	3.0138397293217352e-05
beef	1.0637081397606125e-05
beer	0.00023224294384773374
befall	1.1523504847406634e-05
befriend	1.4182775196808167e-05
beg	0.0002038773934541174
begin	0.0021061421167260126
beginning	1.7728468996010207e-05
behalf	4.432117249002552e-05
behave	4.432117249002552e-05
behavior	0.00012232643607247044
behaviour	2.127416279521225e-05
being	3.6343361441820925e-05
belief	4.166190214062399e-05
believe	0.0013890255458373997
believer	1.2409928297207145e-05
bell	4.963971318882858e-05
bellow	4.432117249002552e-05
belly	0.0002056502403537184
belong	0.00010105227327725818
belongings	9.130161532945256e-05
beloved	1.8614892445810718e-05
belt	0.00030138397293217353
bench	2.038773934541174e-05
bend	8.598307463064951e-05
benefit	8.066453393184645e-05
bent	0.0002792233866871608
best	0.00038027565996441896
bet	7.534599323304338e-05
betray	0.00012941782367087453
betrayal	2.038773934541174e-05
better	0.0001967860058557133
bible	9.750657947805614e-06
biceps	3.191124419281838e-05
bicycle	4.343474904022501e-05
bid	3.5456937992020414e-05
bidding	1.4182775196808167e-05
bide	1.7728468996010207e-05
big	0.00020210454655451637
bigger	3.900263179122246e-05
biggest	1.7728468996010207e-05
bike	0.00014714629266688472
bill	6.91410290844398e-05
bin	1.3296351747007656e-05
bind	6.116321803623522e-05
binoculars	2.8365550393616334e-05
bird	2.393343314461378e-05
birth	2.7479126943815823e-05
birthday	0.0001356227878194781
bit	0.0001967860058557133
bitch	6.116321803623522e-05
bite	0.0003395001812735955
bitter	9.750657947805614e-06
black	0.00010725723742586176
blackberry	5.2298983538230114e-05
blackmail	8.598307463064951e-05
bladder	1.3296351747007656e-05
blade	5.673110078723267e-05
blame	0.00034304587507279753
blanch	1.595562209640919e-05
blank	3.811620834142195e-05
blanket	6.382248838563676e-05
blast	2.393343314461378e-05
blazer	1.950131589561123e-05
bleed	6.559533528523776e-05
bleeding	9.750657947805614e-06
blend	1.1523504847406634e-05
bless	3.279766764261888e-05
blessing	2.216058624501276e-05
blind	8.243738083144747e-05
blink	0.0005176712946834981
blinker	1.2409928297207145e-05
block	0.0001382820581688796
blog	1.3296351747007656e-05
bloke	1.1523504847406634e-05
blond	2.57062800442148e-05
blonde	1.8614892445810718e-05
blood	0.00029251973843416845
bloodstream	1.4182775196808167e-05
bloody	3.811620834142195e-05
blot	1.5069198646608676e-05
blotter	1.0637081397606125e-05
blouse	7.357314633344236e-05
blow	0.0003563422268198052
blue	4.609401938962654e-05
bluff	2.6592703494015312e-05
blurt	8.686949808045002e-05
blush	0.00013119067057047553
bluster	1.7728468996010207e-05
bmw	1.5069198646608676e-05
board	0.0001019386967270587
boardinghouse	1.1523504847406634e-05
boast	1.3296351747007656e-05
boat	0.0001196671657230689
bob	3.988905524102297e-05
body	0.002089300071179803
bodyguard	1.595562209640919e-05
boil	2.481985659441429e-05
bolt	9.218803877925308e-05
bomb	1.7728468996010207e-05
bond	2.8365550393616334e-05
bone	0.0001365092112692786
book	0.000592130864466741
bookshelf	1.1523504847406634e-05
bookstore	2.304700969481327e-05
boom	9.750657947805614e-06
boost	1.7728468996010207e-05
boot	0.00037761638961501744
booth	1.595562209640919e-05
bore	5.761752423703318e-05
borrow	5.4071830437831136e-05
boss	0.00028276908048636284
both	4.609401938962654e-05
bother	0.00043877960765125265
bottle	0.0002038773934541174
bottom	7.62324166828439e-05
boudoir	1.1523504847406634e-05
bounce	9.218803877925308e-05
bound	3.7229784891621436e-05
bow	0.00016044264441389237
bowl	9.218803877925308e-05
box	0.0002313565203979332
boxer	2.304700969481327e-05
boy	0.00035545580337000465
boyfriend	0.00023756148454653678
bra	5.2298983538230114e-05
brace	0.00013296351747007655
bracelet	3.191124419281838e-05
brag	2.216058624501276e-05
braid	1.6842045546209696e-05
brain	0.0004175054448560404
brake	6.382248838563676e-05
branch	1.5069198646608676e-05
brand	1.5069198646608676e-05
brandish	1.950131589561123e-05
brandy	1.595562209640919e-05
brave	2.216058624501276e-05
breach	1.0637081397606125e-05
bread	2.038773934541174e-05
break	0.0007738476716758456
breakdown	1.2409928297207145e-05
breakfast	7.71188401326444e-05
breast	0.00019324031205651126
breastbone	1.595562209640919e-05
breath	0.001568083082697103
breathe	0.0004440981483500557
breathing	0.00030936178398037814
breathless	2.127416279521225e-05
brew	1.595562209640919e-05
bribe	2.304700969481327e-05
bride	1.4182775196808167e-05
bridge	3.0138397293217352e-05
brief	7.62324166828439e-05
briefcase	8.686949808045002e-05
briefing	1.4182775196808167e-05
bright	3.279766764261888e-05
brighten	4.25483255904245e-05
brilliant	3.102482074301787e-05
bring	0.0021274162795212248
bristle	4.25483255904245e-05
broad	1.2409928297207145e-05
broken	1.2409928297207145e-05
brood	2.481985659441429e-05
brother	0.0009511323616359477
brother-in-law	3.0138397293217352e-05
brow	0.0004245968324544445
brown	2.038773934541174e-05
bruise	2.8365550393616334e-05
brush	0.00033861375782379496
brushing	2.57062800442148e-05
buck	2.127416279521225e-05
bucket	1.595562209640919e-05
buckle	3.900263179122246e-05
bud	1.595562209640919e-05
buddy	7.091387598404083e-05
budge	3.900263179122246e-05
budget	1.595562209640919e-05
bug	1.5069198646608676e-05
build	0.00014625986921708422
building	0.00019944527620511485
bulk	2.127416279521225e-05
bull	1.8614892445810718e-05
bullet	3.102482074301787e-05
bullshit	1.6842045546209696e-05
bully	4.077547869082348e-05
bum	2.038773934541174e-05
bump	8.066453393184645e-05
bumper	1.0637081397606125e-05
bun	1.1523504847406634e-05
bunch	3.988905524102297e-05
bundle	5.584467733743216e-05
bungalow	1.7728468996010207e-05
bunk	1.5069198646608676e-05
burden	2.216058624501276e-05
burger	1.2409928297207145e-05
burial	9.750657947805614e-06
burn	0.00012232643607247044
burning	1.2409928297207145e-05
burrow	1.7728468996010207e-05
burst	8.066453393184645e-05
bury	0.0002641541880405521
bus	2.304700969481327e-05
business	0.00029251973843416845
businessman	9.750657947805614e-06
bust	5.761752423703318e-05
bustle	2.481985659441429e-05
busy	0.0002295836734983322
butler	2.6592703494015312e-05
butt	7.002745253424032e-05
butter	1.5069198646608676e-05
buttock	1.8614892445810718e-05
button	0.00018526250100830668
buy	0.0006657040108001833
buzz	5.9390371136634194e-05
bypass	1.2409928297207145e-05
cab	2.304700969481327e-05
cabin	8.5096651180849e-05
cabinet	2.9251973843416845e-05
cable	1.595562209640919e-05
cackle	1.7728468996010207e-05
caddy	1.1523504847406634e-05
café	2.9251973843416845e-05
cage	4.875328973902807e-05
cake	3.45705145422199e-05
calculate	3.45705145422199e-05
calculation	1.5069198646608676e-05
calendar	3.0138397293217352e-05
calf	5.3185406988030625e-05
call	0.005618151824835635
caller	1.6842045546209696e-05
calling	1.2409928297207145e-05
calm	0.00023047009694813272
calming	1.0637081397606125e-05
camera	0.00013207709402027605
camp	4.432117249002552e-05
campaign	2.038773934541174e-05
campus	1.0637081397606125e-05
can	0.00026238134114095105
cancel	2.57062800442148e-05
cancer	1.2409928297207145e-05
candidate	1.950131589561123e-05
candle	2.393343314461378e-05
cane	8.155095738164696e-05
cant	9.750657947805614e-06
canteen	1.1523504847406634e-05
canvas	1.4182775196808167e-05
cap	0.00016310191476329392
capable	0.00013473636436967757
capacity	1.1523504847406634e-05
cappuccino	9.750657947805614e-06
captain	1.950131589561123e-05
captive	1.4182775196808167e-05
captor	3.102482074301787e-05
capture	4.786686628922756e-05
car	0.0015618781185484994
caravan	1.7728468996010207e-05
card	0.0004263696793540455
cardigan	2.038773934541174e-05
care	0.0006922967142941987
career	0.00021717374520112504
careful	0.00012321285952227094
careless	9.750657947805614e-06
caress	3.0138397293217352e-05
carpetbag	1.3296351747007656e-05
carriage	9.750657947805614e-06
carrier	9.750657947805614e-06
carry	0.0008101910331176665
cart	3.191124419281838e-05
carton	1.4182775196808167e-05
carve	2.9251973843416845e-05
case	0.0004325746435026491
cash	5.052613663862909e-05
casket	9.750657947805614e-06
cast	0.00014271417541788218
cat	9.307446222905359e-05
catalog	9.750657947805614e-06
catch	0.0016496340400787499
cause	0.00025972207079154953
caution	5.673110078723267e-05
cautious	1.4182775196808167e-05
cave	1.950131589561123e-05
cd	1.0637081397606125e-05
cease	2.393343314461378e-05
ceiling	1.2409928297207145e-05
celebrate	1.8614892445810718e-05
celebrity	1.2409928297207145e-05
cell	0.000255289953542547
cellar	1.1523504847406634e-05
center	4.166190214062399e-05
ceo	1.0637081397606125e-05
cereal	1.0637081397606125e-05
certain	0.0002473121424943424
certainty	2.038773934541174e-05
certificate	2.8365550393616334e-05
chain	3.191124419281838e-05
chained	1.0637081397606125e-05
chair	0.0012206050903753028
challenge	9.218803877925308e-05
chamber	4.343474904022501e-05
champagne	1.6842045546209696e-05
champion	9.750657947805614e-06
chance	0.00041484617450663887
change	0.0006116321803623522
channel	1.595562209640919e-05
chant	1.2409928297207145e-05
character	8.5096651180849e-05
charge	0.00032177171227758527
charm	5.850394768683369e-05
charming	3.5456937992020414e-05
chart	1.6842045546209696e-05
chase	0.00015601052716488983
chastise	1.3296351747007656e-05
chat	5.9390371136634194e-05
chatter	1.8614892445810718e-05
cheat	5.3185406988030625e-05
cheating	1.4182775196808167e-05
check	0.0010947329605036304
cheek	0.001062821716310812
cheekbone	5.761752423703318e-05
cheer	5.3185406988030625e-05
cheerful	1.2409928297207145e-05
chef	1.1523504847406634e-05
cherish	1.0637081397606125e-05
chest	0.0014874185487652564
chew	0.00017551184306050107
chicken	1.950131589561123e-05
chide	3.7229784891621436e-05
chief	8.066453393184645e-05
child	0.0005903580175671399
childhood	0.00010548439052626074
chill	3.900263179122246e-05
chime	4.077547869082348e-05
chin	0.0006976152549930017
chip	3.6343361441820925e-05
chirp	1.2409928297207145e-05
chocolate	2.038773934541174e-05
choice	0.0002836555039361633
choke	0.00011168935467486431
choose	0.0004768958159926746
chop	2.8365550393616334e-05
christian	2.127416279521225e-05
christmas	1.8614892445810718e-05
chuck	2.127416279521225e-05
chuckle	0.0002836555039361633
chug	1.1523504847406634e-05
church	4.166190214062399e-05
cigar	2.6592703494015312e-05
cigarette	0.0005238762588321016
circle	0.00014714629266688472
circumstance	1.8614892445810718e-05
cite	1.5069198646608676e-05
citizen	1.595562209640919e-05
city	3.102482074301787e-05
civil	9.750657947805614e-06
claim	0.0003749571192656159
clam	9.750657947805614e-06
clamber	3.191124419281838e-05
clamp	6.116321803623522e-05
clan	1.6842045546209696e-05
clap	0.00013207709402027605
clarify	4.5207595939826034e-05
clasp	0.0001196671657230689
class	0.00013916848161868014
classmate	3.6343361441820925e-05
classroom	2.393343314461378e-05
clatter	1.3296351747007656e-05
claw	4.875328973902807e-05
clean	0.00017551184306050107
clear	0.0005336269167799072
clench	0.00010725723742586176
clerk	2.127416279521225e-05
cleveland	4.432117249002552e-05
clever	4.166190214062399e-05
click	0.00026238134114095105
client	0.0002286972500485317
climb	0.0007162301474388125
cling	6.382248838563676e-05
clinic	1.5069198646608676e-05
clink	1.595562209640919e-05
clip	8.952876842985156e-05
clipboard	4.5207595939826034e-05
cloak	6.204964148603573e-05
clock	5.4071830437831136e-05
close	0.0018260323065890515
closer	7.62324166828439e-05
closest	3.811620834142195e-05
closet	8.5096651180849e-05
cloth	9.750657947805614e-06
clothes	0.000512352753984695
clothing	9.662015602825563e-05
cloud	1.950131589561123e-05
club	6.0276794586434705e-05
cluck	1.7728468996010207e-05
clue	5.761752423703318e-05
clueless	9.750657947805614e-06
clump	1.0637081397606125e-05
clutch	0.00021717374520112504
coach	6.0276794586434705e-05
coast	1.5069198646608676e-05
coat	0.0006275878024587613
coax	5.3185406988030625e-05
cock	0.00016753403201229646
code	3.900263179122246e-05
coerce	2.304700969481327e-05
coffee	0.00034304587507279753
coffin	4.343474904022501e-05
coil	9.750657947805614e-06
coin	1.3296351747007656e-05
cold	0.00014182775196808166
collapse	0.000128531400221074
collar	0.00014182775196808166
collarbone	3.6343361441820925e-05
colleague	0.00017373899616090005
collect	0.0001790575368597031
collection	6.559533528523776e-05
college	2.9251973843416845e-05
collide	9.750657947805614e-06
cologne	1.1523504847406634e-05
color	7.357314633344236e-05
colour	1.5069198646608676e-05
colt	1.0637081397606125e-05
column	1.5069198646608676e-05
coma	1.2409928297207145e-05
comb	4.786686628922756e-05
combination	1.1523504847406634e-05
come	0.005486961154265159
comfort	0.00012144001262266992
comfortable	3.7229784891621436e-05
comforting	1.3296351747007656e-05
coming	1.5069198646608676e-05
command	9.573373257845512e-05
commandeer	1.0637081397606125e-05
commander	1.2409928297207145e-05
comment	0.00030138397293217353
commission	1.3296351747007656e-05
commit	0.00011168935467486431
commitment	1.595562209640919e-05
common	1.1523504847406634e-05
communicate	2.127416279521225e-05
communication	1.1523504847406634e-05
community	1.595562209640919e-05
companion	0.00012321285952227094
company	0.00017285257271109952
compare	3.6343361441820925e-05
compartment	1.1523504847406634e-05
compass	1.2409928297207145e-05
compassion	1.1523504847406634e-05
compel	1.6842045546209696e-05
competent	9.750657947805614e-06
complain	0.0001790575368597031
complaint	2.8365550393616334e-05
complete	6.91410290844398e-05
complex	1.3296351747007656e-05
complexion	3.988905524102297e-05
compliment	3.102482074301787e-05
comply	2.9251973843416845e-05
compose	3.811620834142195e-05
composure	7.357314633344236e-05
comprehend	1.8614892445810718e-05
compromise	1.595562209640919e-05
computer	0.0002792233866871608
comrade	1.4182775196808167e-05
con	2.127416279521225e-05
conceal	3.7229784891621436e-05
concede	9.218803877925308e-05
conceive	1.7728468996010207e-05
concentrate	0.00012232643607247044
concentration	2.038773934541174e-05
concern	0.0002916333149843679
concerned	3.368409109241939e-05
conclude	0.0001356227878194781
conclusion	2.6592703494015312e-05
concoct	9.750657947805614e-06
concussion	1.3296351747007656e-05
condemn	2.127416279521225e-05
condition	0.00012232643607247044
condo	2.6592703494015312e-05
condolence	1.2409928297207145e-05
conduct	3.279766764261888e-05
confer	1.4182775196808167e-05
conference	1.5069198646608676e-05
confess	0.00013739563471907912
confession	6.470891183543727e-05
confide	7.180029943384134e-05
confidence	6.648175873503827e-05
confident	5.2298983538230114e-05
confirm	0.00014891913956648574
confront	0.00018437607755850615
confuse	8.952876842985156e-05
confused	1.595562209640919e-05
confusion	4.609401938962654e-05
congratulate	2.481985659441429e-05
congregation	1.5069198646608676e-05
conjure	2.038773934541174e-05
connect	0.00013916848161868014
connection	9.927942637765716e-05
conscience	3.7229784891621436e-05
conscious	4.609401938962654e-05
consciousness	3.811620834142195e-05
consent	2.481985659441429e-05
consequence	9.750657947805614e-06
consider	0.0007906897172220553
consideration	1.1523504847406634e-05
console	2.9251973843416845e-05
constable	1.4182775196808167e-05
constant	9.750657947805614e-06
construct	1.950131589561123e-05
consult	4.698044283942705e-05
consume	3.102482074301787e-05
contact	0.0003058160901811761
contain	3.279766764261888e-05
container	1.4182775196808167e-05
contemplate	7.71188401326444e-05
contemporary	1.1523504847406634e-05
contempt	9.750657947805614e-06
content	3.7229784891621436e-05
contents	3.191124419281838e-05
continue	0.001455507304572438
contract	5.4958253887631646e-05
contradict	2.038773934541174e-05
contribute	1.595562209640919e-05
contribution	1.6842045546209696e-05
control	0.00019944527620511485
conversation	0.00019855885275531433
convert	1.950131589561123e-05
convertible	1.1523504847406634e-05
convict	6.293606493583624e-05
conviction	5.850394768683369e-05
convince	0.00037052500201661335
convinced	8.5096651180849e-05
convincing	1.2409928297207145e-05
coo	2.481985659441429e-05
cook	7.357314633344236e-05
cookie	2.481985659441429e-05
cooking	1.950131589561123e-05
cool	9.041519187965207e-05
cooper	9.750657947805614e-06
cooperate	1.595562209640919e-05
coordinate	1.1523504847406634e-05
cop	0.00016487476166289494
cope	2.6592703494015312e-05
copper	9.750657947805614e-06
copy	0.00018437607755850615
cord	2.038773934541174e-05
core	2.9251973843416845e-05
corner	0.0001276449767712735
corpse	5.673110078723267e-05
correct	0.0002038773934541174
correspondence	1.6842045546209696e-05
corridor	3.7229784891621436e-05
cost	5.850394768683369e-05
costume	2.481985659441429e-05
cot	1.950131589561123e-05
cottage	0.00010548439052626074
couch	5.4071830437831136e-05
cough	0.00016310191476329392
could	0.000767642707527242
counsel	5.4071830437831136e-05
counselor	1.1523504847406634e-05
count	0.00023756148454653678
counter	9.662015602825563e-05
country	4.432117249002552e-05
county	1.5069198646608676e-05
couple	0.0001533512568154883
courage	4.609401938962654e-05
course	0.00026769988183975415
court	3.811620834142195e-05
courtroom	1.7728468996010207e-05
courtyard	1.1523504847406634e-05
cousin	0.00013207709402027605
cover	0.0004104140572576363
cow	1.5069198646608676e-05
coward	1.5069198646608676e-05
cower	1.595562209640919e-05
coworker	1.5069198646608676e-05
crack	0.00018348965410870565
cradle	6.559533528523776e-05
craft	1.2409928297207145e-05
cram	2.57062800442148e-05
crane	5.4958253887631646e-05
crank	4.343474904022501e-05
cranky	9.750657947805614e-06
crap	1.6842045546209696e-05
crash	8.952876842985156e-05
crate	1.7728468996010207e-05
crave	2.57062800442148e-05
crawl	0.00015955622096409187
crazy	0.00013030424712067503
cream	2.216058624501276e-05
create	0.00010725723742586176
creation	1.950131589561123e-05
creature	3.5456937992020414e-05
credentials	2.6592703494015312e-05
credibility	1.0637081397606125e-05
credit	6.116321803623522e-05
creep	0.00014803271611668525
creepy	1.1523504847406634e-05
crest	9.750657947805614e-06
crew	9.307446222905359e-05
crib	1.2409928297207145e-05
crime	6.116321803623522e-05
criminal	3.5456937992020414e-05
cringe	7.800526358244492e-05
cripple	1.2409928297207145e-05
croak	3.0138397293217352e-05
crony	9.750657947805614e-06
crooked	1.1523504847406634e-05
croon	9.750657947805614e-06
cross	0.0007835983296236512
cross-examination	9.750657947805614e-06
cross-examine	1.3296351747007656e-05
crotch	2.9251973843416845e-05
crouch	0.00018083038375930413
crow	1.3296351747007656e-05
crowbar	1.3296351747007656e-05
crowd	5.584467733743216e-05
crown	1.6842045546209696e-05
cruel	1.950131589561123e-05
cruise	3.7229784891621436e-05
cruiser	4.786686628922756e-05
crumble	1.5069198646608676e-05
crumple	4.5207595939826034e-05
crunch	2.57062800442148e-05
crush	0.00011257577812466483
crutch	4.25483255904245e-05
cry	0.0008004403751698609
cubicle	2.481985659441429e-05
cuddle	2.481985659441429e-05
