LEMMA	PROB
blame	0.0003178434809881992
blank	4.900670411712322e-05
blanket	0.000134418388435538
blast	2.9404022470273934e-05
blazer	1.680229855444225e-05
bleed	7.42101519487866e-05
bless	2.8003830924070414e-05
blind	7.701053504119364e-05
blink	0.0007575036264961046
block	0.00017502394327544008
blond	4.480612947851266e-05
blood	0.0004396601455079055
bloodstream	1.5402107008238726e-05
bloody	3.500478865508802e-05
blossom	1.680229855444225e-05
blouse	2.8003830924070414e-05
blow	0.00028843945851792527
blue	7.42101519487866e-05
bluff	2.380325628545985e-05
blur	1.960268164684929e-05
blurt	0.000169423177090626
blush	0.0002450335205856161
board	4.76065125709197e-05
boast	2.240306473925633e-05
boat	5.040689566332674e-05
bob	4.900670411712322e-05
body	0.002425131758024498
bodyguard	2.520344783166337e-05
bolt	8.681187586461828e-05
bond	4.340593793230914e-05
bone	0.00012041647297350278
boob	2.100287319305281e-05
book	0.0004340593793230914
boom	3.220440556268098e-05
boost	1.680229855444225e-05
boot	0.0003864528667521717
booth	2.380325628545985e-05
bore	3.500478865508802e-05
borrow	4.06055548399021e-05
boss	3.080421401647745e-05
both	7.981091813360068e-05
bother	0.0003598492273743048
bottle	0.00018482528409886472
bottom	4.76065125709197e-05
bounce	0.00011761608988109574
bound	7.561034349499012e-05
bow	0.00042005746386105617
bowl	8.541168431841476e-05
box	0.0001484203038975732
boxer	2.380325628545985e-05
boy	0.00030944233171097807
boyfriend	0.00034164673727365904
bra	3.780517174749506e-05
brace	0.0001414193461665556
bracelet	4.340593793230914e-05
brag	1.960268164684929e-05
braid	5.740785339434435e-05
brain	0.00029964099088755343
brainwash	1.960268164684929e-05
brake	2.380325628545985e-05
branch	3.080421401647745e-05
brand	2.100287319305281e-05
brandish	3.640498020129154e-05
brave	4.200574638610562e-05
bread	2.9404022470273934e-05
break	0.0010627453835684723
breakfast	5.460747030193731e-05
breaking	2.8003830924070414e-05
breast	7.140976885637956e-05
breath	0.0018412518832576297
breathe	0.0006300861957915843
breathing	0.00030944233171097807
breathless	2.100287319305281e-05
breeches	1.960268164684929e-05
breeze	2.660363937786689e-05
bridge	3.500478865508802e-05
brief	3.080421401647745e-05
briefcase	1.820249010064577e-05
bright	4.620632102471618e-05
brighten	2.240306473925633e-05
brilliant	2.8003830924070414e-05
bring	0.0018804572465513283
bristle	4.900670411712322e-05
broad	1.960268164684929e-05
broken	3.780517174749506e-05
brother	0.0010627453835684723
brow	0.0007673049673195293
brown	4.06055548399021e-05
bruise	5.320727875573378e-05
brush	0.0005040689566332674
brushing	7.561034349499012e-05
buck	1.820249010064577e-05
bucket	1.680229855444225e-05
buckle	3.920536329369858e-05
buddy	3.920536329369858e-05
budge	7.140976885637956e-05
bug	2.240306473925633e-05
build	0.00014561992080516615
building	9.241264204943236e-05
bully	1.5402107008238726e-05
bump	0.00012461704761211332
bun	1.680229855444225e-05
bunch	4.06055548399021e-05
bundle	4.340593793230914e-05
bunk	3.920536329369858e-05
burger	1.960268164684929e-05
burn	0.00016102202781340488
burning	2.380325628545985e-05
burst	0.00012741743070452036
bury	0.00019882719956089992
bus	4.340593793230914e-05
business	9.661321668804292e-05
bust	3.640498020129154e-05
bustle	3.080421401647745e-05
busy	0.000271637159963483
butt	6.440881112536196e-05
butter	1.820249010064577e-05
button	9.801340823424644e-05
buy	0.00030104118243375695
buzz	2.8003830924070414e-05
cabin	2.8003830924070414e-05
cackle	1.680229855444225e-05
cage	7.701053504119364e-05
cain	3.220440556268098e-05
cake	2.240306473925633e-05
calculate	3.220440556268098e-05
calf	4.200574638610562e-05
call	0.004004547822142069
calm	0.00023103160512358091
camera	8.261130122600772e-05
camp	0.00011061513215007814
campaign	2.100287319305281e-05
can	0.0003654499935591189
candle	4.620632102471618e-05
cane	8.541168431841476e-05
canteen	2.380325628545985e-05
cap	6.860938576397252e-05
capable	0.00011901628142729926
captain	5.740785339434435e-05
captor	3.080421401647745e-05
capture	0.0001232168560659098
car	0.0008597176093689617
card	0.00015822164472099784
care	0.000911524696578492
career	4.900670411712322e-05
careful	0.00010501436596526404
caress	3.220440556268098e-05
carrier	1.680229855444225e-05
carry	0.0007897080320587856
cart	3.640498020129154e-05
carve	6.16084280329549e-05
case	0.00010081379132665348
cast	0.0002240306473925633
castle	3.080421401647745e-05
cat	3.920536329369858e-05
catch	0.001977070463239371
cause	0.00022823122203117387
caution	2.380325628545985e-05
cave	4.06055548399021e-05
cease	1.960268164684929e-05
celebrate	2.100287319305281e-05
cell	0.00018062470946025416
center	3.780517174749506e-05
ceremony	1.820249010064577e-05
certain	0.00013721877152794503
chain	4.620632102471618e-05
chair	0.0006930948153707427
challenge	0.00014561992080516615
chamber	9.241264204943236e-05
champion	4.06055548399021e-05
chance	0.00046486359333956887
change	0.0006146840887833456
channel	3.640498020129154e-05
chant	3.640498020129154e-05
chapter	2.660363937786689e-05
character	4.06055548399021e-05
charge	0.00022823122203117387
charm	8.681187586461828e-05
charming	2.8003830924070414e-05
chase	0.00019322643337608584
chastise	4.200574638610562e-05
chat	6.440881112536196e-05
chatter	4.620632102471618e-05
cheat	3.500478865508802e-05
check	0.00046346340179336535
cheek	0.0015472116585548903
cheekbone	0.00010361417441906052
cheer	9.381283359563588e-05
cheerful	1.680229855444225e-05
chest	0.0023859263947307993
chew	0.00015822164472099784
chicken	2.660363937786689e-05
chide	3.500478865508802e-05
child	0.0002296314135773774
childhood	4.200574638610562e-05
chill	4.620632102471618e-05
chime	0.0001078147490576711
chin	0.0008429153108145194
chip	8.681187586461828e-05
chirp	5.740785339434435e-05
choice	0.00027303735150968655
choke	0.00020022739110710344
choose	0.0005642771931200189
chop	2.100287319305281e-05
chorus	2.380325628545985e-05
christ	1.820249010064577e-05
chuck	2.240306473925633e-05
chuckle	0.0005474748945655766
church	3.080421401647745e-05
cigarette	0.00010081379132665348
circle	0.00018902585873747528
city	7.42101519487866e-05
claim	0.00024083294594700556
clamber	4.340593793230914e-05
clamp	6.440881112536196e-05
clan	1.680229855444225e-05
clap	0.00033604597108884496
clarify	5.040689566332674e-05
clasp	0.00017222356018303304
class	0.00024923409522422665
classmate	1.820249010064577e-05
classroom	5.320727875573378e-05
clatter	1.820249010064577e-05
claw	7.561034349499012e-05
clean	0.00014561992080516615
clear	0.0007252992209334237
clench	0.00022123026430015627
clever	1.820249010064577e-05
click	0.00015682145317479432
climb	0.0005908808324978857
cling	0.00011341551524248518
clink	1.680229855444225e-05
clip	3.640498020129154e-05
clipboard	3.220440556268098e-05
cloak	8.12111096798042e-05
clock	2.520344783166337e-05
close	0.0017012327286372775
closeness	1.5402107008238726e-05
closer	9.52130251418394e-05
closest	4.76065125709197e-05
closet	9.381283359563588e-05
cloth	2.240306473925633e-05
clothes	0.00041165631458383505
clothing	4.340593793230914e-05
club	6.440881112536196e-05
cluck	3.36045971088845e-05
clue	5.320727875573378e-05
clueless	1.680229855444225e-05
clutch	0.00029544041624894287
coach	6.020823648675139e-05
coat	0.00031364290634958863
coax	7.42101519487866e-05
cock	0.00030664194861857103
code	3.36045971088845e-05
coffee	0.00010501436596526404
coffin	1.680229855444225e-05
coin	1.680229855444225e-05
cold	0.00015682145317479432
collapse	0.0002170296896615457
collar	0.00012041647297350278
collarbone	4.340593793230914e-05
colleague	1.680229855444225e-05
collect	0.00011621589833489222
collection	3.36045971088845e-05
college	1.960268164684929e-05
collide	1.680229855444225e-05
cologne	2.520344783166337e-05
color	9.381283359563588e-05
coma	2.240306473925633e-05
comb	1.960268164684929e-05
combine	1.680229855444225e-05
come	0.00528572308691829
comfort	0.00014561992080516615
comfortable	4.76065125709197e-05
comforting	2.240306473925633e-05
comic	1.5402107008238726e-05
command	0.00020582815729191752
commander	1.960268164684929e-05
comment	0.0002772379261482971
commit	3.640498020129154e-05
communicate	2.100287319305281e-05
companion	0.00013721877152794503
company	0.00010361417441906052
compare	2.100287319305281e-05
compass	2.100287319305281e-05
compel	2.9404022470273934e-05
complain	0.0001834250925526612
complete	6.440881112536196e-05
complexion	1.820249010064577e-05
compliment	5.880804494054787e-05
comply	2.8003830924070414e-05
compose	2.660363937786689e-05
composure	7.280996040258308e-05
compound	1.960268164684929e-05
comprehend	1.5402107008238726e-05
compulsion	1.960268164684929e-05
computer	0.00015262087853618376
conceal	2.8003830924070414e-05
concede	5.600766184814083e-05
concentrate	9.52130251418394e-05
concentration	3.36045971088845e-05
concern	0.00018482528409886472
concerned	3.500478865508802e-05
conclude	4.340593793230914e-05
condition	5.740785339434435e-05
condo	2.8003830924070414e-05
confess	7.841072658739716e-05
confession	3.500478865508802e-05
confide	4.06055548399021e-05
confidence	7.42101519487866e-05
confident	5.180708720953026e-05
confine	1.820249010064577e-05
confirm	0.0001232168560659098
confront	7.981091813360068e-05
confuse	0.00010361417441906052
confused	2.380325628545985e-05
confusion	3.920536329369858e-05
congratulate	1.5402107008238726e-05
conjure	2.100287319305281e-05
connect	7.981091813360068e-05
connection	6.440881112536196e-05
conscience	2.380325628545985e-05
conscious	3.080421401647745e-05
consciousness	3.640498020129154e-05
consider	0.0005096697228180815
console	5.040689566332674e-05
consort	3.36045971088845e-05
constant	1.5402107008238726e-05
consult	1.960268164684929e-05
consume	3.920536329369858e-05
contact	0.00013721877152794503
contain	4.06055548399021e-05
contemplate	4.620632102471618e-05
content	2.660363937786689e-05
continue	0.0018244495847031875
contract	1.820249010064577e-05
contradict	2.100287319305281e-05
contribution	1.680229855444225e-05
control	0.00030664194861857103
controller	1.5402107008238726e-05
conversation	0.00011761608988109574
converse	1.5402107008238726e-05
convertible	2.240306473925633e-05
convince	0.00033604597108884496
convinced	6.16084280329549e-05
convincing	1.960268164684929e-05
coo	2.520344783166337e-05
cook	5.180708720953026e-05
cookie	3.36045971088845e-05
cooking	2.240306473925633e-05
cool	0.0001218166645197063
cooler	1.680229855444225e-05
cope	1.960268164684929e-05
copy	6.580900267156548e-05
cord	2.380325628545985e-05
core	2.100287319305281e-05
corner	0.00012741743070452036
corpse	1.680229855444225e-05
correct	0.00027303735150968655
corridor	2.380325628545985e-05
cost	5.180708720953026e-05
costume	3.080421401647745e-05
cot	8.401149277221124e-05
couch	6.020823648675139e-05
cough	0.00015122068698998024
could	0.0007953087982435997
counsel	2.240306473925633e-05
count	0.00020862854038432456
counter	0.00015682145317479432
country	3.220440556268098e-05
couple	8.961225895702532e-05
courage	5.460747030193731e-05
course	0.00024083294594700556
court	3.920536329369858e-05
cousin	0.00015402107008238728
cover	0.00039065344139078224
coward	1.820249010064577e-05
cower	1.680229855444225e-05
crack	0.00018202490100645768
cradle	8.541168431841476e-05
cram	2.8003830924070414e-05
crane	7.561034349499012e-05
crank	2.240306473925633e-05
crap	2.9404022470273934e-05
crash	0.00012461704761211332
crawl	0.00017502394327544008
crazy	0.00014561992080516615
create	0.00012741743070452036
creature	5.180708720953026e-05
credit	7.561034349499012e-05
creep	0.00014281953771275911
creepy	1.5402107008238726e-05
crest	1.680229855444225e-05
crew	6.580900267156548e-05
crime	3.36045971088845e-05
criminal	1.820249010064577e-05
cringe	0.0001148157067886887
crinkle	2.8003830924070414e-05
croak	5.880804494054787e-05
croon	2.660363937786689e-05
cross	0.0007785064996891574
crouch	0.0003444471203660661
crow	4.06055548399021e-05
crowd	6.580900267156548e-05
crown	5.600766184814083e-05
cruel	3.920536329369858e-05
cruelty	1.5402107008238726e-05
crumple	6.7209194217769e-05
crunch	1.5402107008238726e-05
crush	0.0001624222193596084
crutch	3.080421401647745e-05
cry	0.0011327549608786483
cuddle	2.100287319305281e-05
cue	1.680229855444225e-05
cuff	4.200574638610562e-05
cup	0.00027443754305589007
cure	0.00010081379132665348
curiosity	3.220440556268098e-05
curious	7.701053504119364e-05
curl	0.0004032551653066139
current	1.5402107008238726e-05
curse	0.00017362375172923656
curtain	4.480612947851266e-05
curtsy	2.9404022470273934e-05
curve	4.480612947851266e-05
customer	1.680229855444225e-05
cut	0.0009325275697715448
cute	9.801340823424644e-05
cyborg	1.680229855444225e-05
dab	3.500478865508802e-05
dad	0.0009297271866791377
daddy	2.100287319305281e-05
dagger	8.261130122600772e-05
damage	3.780517174749506e-05
damn	2.380325628545985e-05
damp	1.680229855444225e-05
dance	0.00018062470946025416
dancing	3.080421401647745e-05
danger	8.82120674108218e-05
dangerous	7.701053504119364e-05
dangle	3.220440556268098e-05
dare	0.00021983007275395275
dark	0.00023803256285459851
darkness	2.380325628545985e-05
darling	1.960268164684929e-05
dart	0.0001624222193596084
dash	7.42101519487866e-05
date	0.0003528482696432872
datum	2.8003830924070414e-05
daughter	0.0003822522921135611
day	0.00032904501335782735
daze	2.240306473925633e-05
de	8.82120674108218e-05
dead	0.0007561034349499011
deadpan	2.660363937786689e-05
deal	0.0001288176222507239
dear	8.12111096798042e-05
death	0.0003808521005673576
debate	2.8003830924070414e-05
debt	1.5402107008238726e-05
deceive	1.820249010064577e-05
decent	1.820249010064577e-05
decide	0.0008219124376214666
decision	0.00010641455751146756
deck	1.960268164684929e-05
declare	0.00019182624182988232
decline	3.220440556268098e-05
deem	1.960268164684929e-05
deep	6.7209194217769e-05
deepen	2.380325628545985e-05
defeat	9.101245050322884e-05
defend	0.00011341551524248518
defens	1.680229855444225e-05
defense	4.340593793230914e-05
define	1.820249010064577e-05
deflect	1.960268164684929e-05
defy	2.240306473925633e-05
delay	1.820249010064577e-05
delete	1.5402107008238726e-05
delicate	1.960268164684929e-05
delight	2.240306473925633e-05
deliver	0.00010081379132665348
demand	0.0006314863873377878
demeanor	4.76065125709197e-05
demon	6.16084280329549e-05
demonstrate	3.080421401647745e-05
deny	7.981091813360068e-05
depart	1.960268164684929e-05
departure	3.080421401647745e-05
deposit	3.220440556268098e-05
descend	6.16084280329549e-05
descent	1.820249010064577e-05
describe	0.00014561992080516615
description	2.660363937786689e-05
desert	2.240306473925633e-05
deserve	0.000268836776871076
design	6.16084280329549e-05
desire	8.12111096798042e-05
desk	0.0004956678073560463
despair	1.680229855444225e-05
desperate	7.000957731017604e-05
desperation	1.5402107008238726e-05
despise	6.440881112536196e-05
destination	1.680229855444225e-05
destine	1.5402107008238726e-05
destiny	2.100287319305281e-05
destroy	0.00014281953771275911
detach	2.660363937786689e-05
detail	4.480612947851266e-05
detect	3.640498020129154e-05
determination	1.680229855444225e-05
determine	0.00012041647297350278
devastate	2.100287319305281e-05
develop	6.020823648675139e-05
device	3.780517174749506e-05
devour	2.380325628545985e-05
dial	6.440881112536196e-05
diary	2.520344783166337e-05
dick	1.820249010064577e-05
die	0.0009213260374019166
difference	1.5402107008238726e-05
different	0.00023803256285459851
difficult	2.240306473925633e-05
dig	0.00029964099088755343
digging	6.580900267156548e-05
dignity	1.5402107008238726e-05
dimple	2.9404022470273934e-05
dinner	7.140976885637956e-05
dip	0.00012041647297350278
direct	0.00015682145317479432
direction	0.00032204405562680975
dirty	2.660363937786689e-05
disagree	3.080421401647745e-05
disappear	0.000639887536615009
disappearance	3.220440556268098e-05
disappoint	7.42101519487866e-05
disappointed	2.660363937786689e-05
disappointment	4.620632102471618e-05
disapprove	1.5402107008238726e-05
disarm	2.240306473925633e-05
disbelief	1.5402107008238726e-05
discard	1.5402107008238726e-05
discomfort	1.820249010064577e-05
discover	0.00018202490100645768
discovery	1.820249010064577e-05
discuss	8.12111096798042e-05
disentangle	1.5402107008238726e-05
disguise	3.220440556268098e-05
disgust	4.480612947851266e-05
dish	2.240306473925633e-05
dislike	6.580900267156548e-05
dismiss	0.00014281953771275911
dismount	2.240306473925633e-05
disobey	1.820249010064577e-05
dispatch	2.520344783166337e-05
display	7.000957731017604e-05
distance	0.00010641455751146756
distant	2.660363937786689e-05
distract	0.0001834250925526612
distraction	2.380325628545985e-05
distress	1.960268164684929e-05
disturb	3.640498020129154e-05
ditch	4.06055548399021e-05
dive	0.00017222356018303304
divergent	1.680229855444225e-05
divide	2.520344783166337e-05
dizzy	2.520344783166337e-05
do	0.009361680677916739
doctor	4.620632102471618e-05
dodge	8.12111096798042e-05
dog	8.401149277221124e-05
doll	2.100287319305281e-05
doom	1.680229855444225e-05
door	0.001328781777347141
doorway	3.500478865508802e-05
double	8.261130122600772e-05
doubt	0.00021002873193052808
douse	1.680229855444225e-05
down	5.460747030193731e-05
downstairs	5.180708720953026e-05
doze	1.960268164684929e-05
drag	0.000779906691235361
drain	5.740785339434435e-05
drape	9.101245050322884e-05
draw	0.0010417425103754195
drawer	6.020823648675139e-05
drawing	4.06055548399021e-05
drawl	6.300861957915842e-05
dread	5.740785339434435e-05
dream	0.00038365248365976464
dress	0.0008093107137056349
dresser	3.640498020129154e-05
drift	0.00011761608988109574
drill	2.380325628545985e-05
drink	0.0004144566976762421
drinking	2.660363937786689e-05
drip	3.780517174749506e-05
drive	0.0007743059250505469
driver	3.080421401647745e-05
driveway	7.841072658739716e-05
drop	0.001697032153998667
drown	7.42101519487866e-05
drug	5.600766184814083e-05
drum	4.200574638610562e-05
drunk	0.00012041647297350278
dry	8.82120674108218e-05
duck	0.00030804214016477455
due	1.5402107008238726e-05
duffel	1.5402107008238726e-05
dumb	2.520344783166337e-05
dump	0.00018062470946025416
dust	3.500478865508802e-05
duster	1.5402107008238726e-05
duty	6.580900267156548e-05
e-mail	8.401149277221124e-05
eager	5.740785339434435e-05
ear	0.0011355553439710553
earlier	2.520344783166337e-05
earlobe	2.380325628545985e-05
earn	5.740785339434435e-05
earring	3.080421401647745e-05
earshot	1.820249010064577e-05
earth	2.380325628545985e-05
ease	0.00020722834883812104
easy	5.880804494054787e-05
eat	0.0004536620609699407
eating	1.680229855444225e-05
echo	0.00011621589833489222
edge	0.00014982049544377672
effect	3.220440556268098e-05
effort	8.261130122600772e-05
egg	4.620632102471618e-05
ego	1.820249010064577e-05
eight	2.520344783166337e-05
eighteen	4.480612947851266e-05
either	2.380325628545985e-05
elaborate	3.780517174749506e-05
elbow	0.000607683131052328
elegant	1.680229855444225e-05
element	1.680229855444225e-05
else	2.100287319305281e-05
email	4.620632102471618e-05
embarrass	7.561034349499012e-05
embarrassed	2.380325628545985e-05
embarrassment	1.680229855444225e-05
embrace	0.0001974270080146964
emerge	0.00020022739110710344
emotion	0.00014001915462035207
emphasize	1.820249010064577e-05
employee	1.680229855444225e-05
empty	6.440881112536196e-05
encircle	1.820249010064577e-05
encounter	5.880804494054787e-05
encourage	8.12111096798042e-05
end	0.0003444471203660661
endure	3.220440556268098e-05
enemy	0.00011061513215007814
energy	0.00010921494060387462
engage	7.561034349499012e-05
engine	6.16084280329549e-05
english	2.520344783166337e-05
engulf	2.380325628545985e-05
enjoy	0.00018202490100645768
enough	0.00023383198821598795
ensure	1.680229855444225e-05
enter	0.0004172570807686491
entertain	2.660363937786689e-05
enthusiasm	5.460747030193731e-05
entire	2.8003830924070414e-05
entourage	2.100287319305281e-05
entrance	4.06055548399021e-05
envelop	2.8003830924070414e-05
envelope	3.780517174749506e-05
envision	2.660363937786689e-05
envy	3.220440556268098e-05
equal	1.680229855444225e-05
equipment	1.5402107008238726e-05
erase	4.900670411712322e-05
escape	0.00027443754305589007
escort	0.00016522260245201544
estate	2.8003830924070414e-05
estimate	2.380325628545985e-05
even	6.440881112536196e-05
evening	1.5402107008238726e-05
event	2.520344783166337e-05
everybody	1.680229855444225e-05
everyone	0.00010501436596526404
everything	0.00042565823004587025
evil	6.7209194217769e-05
ex	1.680229855444225e-05
ex-girlfriend	2.100287319305281e-05
exaggerate	2.660363937786689e-05
examine	0.0002296314135773774
example	2.660363937786689e-05
excellent	3.080421401647745e-05
exception	2.100287319305281e-05
exchange	0.0003584490358281013
excite	9.241264204943236e-05
excited	3.780517174749506e-05
excitement	5.040689566332674e-05
